,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
38,tt0056193,Lolita,Lolita,1962,1962-12-19,"Crime, Drama, Romance",153,"UK, USA","English, French, Spanish, German",,"Vladimir Nabokov, Vladimir Nabokov",A.A. Productions Ltd.,"James Mason, Shelley Winters, Sue Lyon, Gary Cockrell, Jerry Stovin, Diana Decker, Lois Maxwell, Cec Linder, Bill Greene, Shirley Douglas, Marianne Stone, Marion Mathie, James Dyrenforth, Maxine Holden, John Harrison",A middle-aged college professor becomes infatuated with a fourteen-year-old nymphet.,7.6,90641,$ 2000000,,$ 4631,79.0,258.0,100.0
39,tt0056801,8½,8½,1963,1963-02-16,Drama,138,"Italy, France","Italian, French, English, German",Federico Fellini,"Federico Fellini, Ennio Flaiano",Cineriz,"Marcello Mastroianni, Claudia Cardinale, Anouk Aimée, Sandra Milo, Rossella Falk, Barbara Steele, Madeleine Lebeau, Caterina Boratto, Eddra Gale, Guido Alberti, Mario Conocchia, Bruno Agostini, Cesarino Miceli Picardi, Jean Rougeul, Mario Pisu",A harried movie director retreats into his memories and fantasies.,8.0,106454,,$ 98760,$ 137048,,266.0,116.0
40,tt0057242,Ladybug Ladybug,Ladybug Ladybug,1963,1963-12-23,Drama,82,USA,English,Frank Perry,"Eleanor Perry, Lois Dickert",Frank Perry Films Inc.,"Jane Connell, William Daniels, James Frawley, Richard Hamilton, Kathryn Hays, Jane Hoffman, Elena Karam, Judith Lowry, Nancy Marchand, Estelle Parsons, Doug Chapin, Miles Chapin, Bozo Dell, Dianne Higgins, Alan Howard","Staff and students at a rural school react to a warning of an imminent nuclear attack, not knowing whether it is real or a mistake.",7.1,686,,,,,42.0,10.0
41,tt0058329,Marnie,Marnie,1964,1964-09-24,"Crime, Drama, Mystery",130,USA,English,Alfred Hitchcock,"Winston Graham, Jay Presson Allen",Alfred J. Hitchcock Productions,"Tippi Hedren, Martin Gabel, Sean Connery, Louise Latham, Diane Baker, Alan Napier, Bob Sweeney, Milton Selzer, Henry Beckman, Edith Evanson, Mariette Hartley, Bruce Dern, S. John Launer, Meg Wyllie","Mark marries Marnie although she is a habitual thief and has serious psychological problems, and tries to help her confront and resolve them.",7.2,43655,$ 3000000,,$ 7095,,235.0,97.0
42,tt0058331,Mary Poppins,Mary Poppins,1964,1965-10-02,"Comedy, Family, Fantasy",139,USA,English,,"Bill Walsh, Don DaGradi",Walt Disney Productions,"Julie Andrews, Dick Van Dyke, David Tomlinson, Glynis Johns, Hermione Baddeley, Reta Shaw, Karen Dotrice, Matthew Garber, Elsa Lanchester, Arthur Treacher, Reginald Owen, Ed Wynn, Jane Darwell, Arthur Malet, James Logan","In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.",7.8,154320,$ 6000000,$ 102272727,$ 103082283,88.0,331.0,160.0
43,tt0058430,Onibaba,Onibaba,1964,1966-06-04,"Drama, Horror",103,Japan,Japanese,Kaneto Shindô,Kaneto Shindô,Kindai Eiga Kyokai,"Nobuko Otowa, Jitsuko Yoshimura, Kei Satô, Jûkichi Uno, Taiji Tonoyama, Someshô Matsumoto, Kentarô Kaji, Hosui Araya, Fudeko Tanaka, Michinori Yoshida, Hiroyoshi Yamaguchi, Hiroshi Tanaka, Kanzô Uni, Nobuko Shimakage","Two women kill samurais and sell their belongings for a living. While one of them is having an affair with their neighbor, the other woman meets a mysterious samurai wearing a bizarre mask.",8.0,15394,,,,,99.0,100.0
44,tt0058933,Bad Girls Go to Hell,Bad Girls Go to Hell,1965,1969-05-16,Drama,65,USA,English,,Doris Wishman,Juri Productions,"Gigi Darlene, Charles E. Mazin, Sam Stewart, Gertrude Cross, Alan Feinstein, Barnard L. Sackett, Darlene Bennett, Marlene Starr, Harold Key","After hubby Ted goes to work, Ellen putters around the apartment in her nightgown cleaning up. When she takes the trash out, the janitor forces her into his apartment and rapes her. When he...",4.9,602,,,,,14.0,24.0
45,tt0059014,Carry On Cowboy,Carry On Cowboy,1965,1965-11-26,"Comedy, Western",93,UK,English,Gerald Thomas,Talbot Rothwell,Peter Rogers Productions,"Sidney James, Kenneth Williams, Jim Dale, Charles Hawtrey, Joan Sims, Angela Douglas, Bernard Bresslaw, Peter Butterworth, Percy Herbert, Jon Pertwee, Sydney Bromley, Edina Ronay, Lionel Murton, Peter Gilmore, Davy Kaye","Stodge City is in the grip of the Rumpo Kid and his gang. Mistaken identity again takes a hand as a ""sanitary engineer"" (plumber) by the name of Marshal P. Knutt is mistaken for a law marshal! Being the conscientious sort, Marshal tries to help the town get rid of Rumpo, and a showdown is inevitable. Marshal has two aids - revenge-seeking Annie Oakley and his sanitary expertise...",6.3,2620,,,,,25.0,8.0
46,tt0059015,Casanova '70,Casanova '70,1965,1965-10-28,"Drama, Comedy",107,"Italy, France",Italian,,"Agenore Incrocci, Furio Scarpelli",Euro International Film (EIA),"Marcello Mastroianni, Virna Lisi, Marisa Mell, Enrico Maria Salerno, Liana Orfei, Guido Alberti, Beba Loncar, Moira Orfei, Margaret Lee, Rosemary Dexter, Jolanda Modio, Seyna Seyn, Luciana Paoli, Ivo Garrani, Mario Feliciani","The amorous adventures of Andrea Rossi-Colombotti, an army officer who finds pleasure with beautiful women in life-threatening situations.",6.4,990,,,,,8.0,23.0
47,tt0059170,"Faster, Pussycat! Kill! Kill!","Faster, Pussycat! Kill! Kill!",1965,1965-08-06,"Action, Comedy",83,USA,English,Russ Meyer,"Jackie Moran, Russ Meyer",Eve Productions,"Tura Satana, Haji, Lori Williams, Ray Barlow, Sue Bernard, Michael Finn, Dennis Busch, Stuart Lancaster, Paul Trinka","Three go-go dancers holding a young girl hostage come across a crippled old man living with his two sons in the desert. After learning he's hiding a sum of cash around, the women start scheming on him.",6.7,13509,$ 45000,,,65.0,90.0,105.0
48,tt0061450,Carry On Doctor,Carry On Doctor,1967,1967-12-15,Comedy,94,UK,English,Gerald Thomas,Talbot Rothwell,The Rank Organisation,"Frankie Howerd, Sidney James, Charles Hawtrey, Kenneth Williams, Jim Dale, Barbara Windsor, Joan Sims, Bernard Bresslaw, Hattie Jacques, Anita Harris, Peter Butterworth, June Jago, Derek Francis, Dandy Nichols, Peter Jones","Dr Kilmore is sacked after being discovered in a compromising position on the roof of the nurses' home. The patients are determined not to lose him, and so take on the might of the ""cutting"" Dr Tinkle and the overpowering Matron.",6.5,3304,,,,,28.0,8.0
49,tt0061465,Chelsea Girls,Chelsea Girls,1966,1968-11-01,Drama,210,USA,"English, Portuguese","Paul Morrissey, Andy Warhol","Ronald Tavel, Andy Warhol",,"Brigid Berlin, Randy Borscheidt, Christian Päffgen, Angelina 'Pepper' Davis, Dorothy Dean, Eric Emerson, Patrick Flemming, Ed Hood, Arthur Loeb, Donald Lyons, Gerard Malanga, Marie Menken, Mario Montez, Nico, Ondine","Lacking a formal narrative, Warhol's art house classic follows various residents of the Chelsea Hotel in 1966 New York City, presented in a split screen with a single audio track in conjunction with one side of screen.",6.0,1179,,,,,15.0,17.0
50,tt0062741,The Blood of Fu Manchu,The Blood of Fu Manchu,1968,1968-08-30,"Adventure, Crime",92,"UK, West Germany, Spain","English, German",Jesús Franco,"Jesús Franco, Sax Rohmer",Ada Films,"Christopher Lee, Richard Greene, Howard Marion-Crawford, Götz George, Maria Rohm, Ricardo Palacios, Loni von Friedl, Frances Khan, Tsai Chin, Isaura de Oliveira, Shirley Eaton, David de Keyser, Robert Rietty","Fu Manchu inoculates ten women with poison, to kill ten world leaders.",4.6,1070,,,,,31.0,23.0
51,tt0062765,Bullitt,Bullitt,1968,1969-04-05,"Action, Crime, Thriller",114,USA,English,Peter Yates,"Alan Trustman, Harry Kleiner",Solar Productions,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella","An all guts, no glory San Francisco cop becomes determined to find the underworld kingpin that killed the witness in his protection.",7.4,59535,$ 5500000,$ 511350,$ 511350,81.0,382.0,109.0
52,tt0063278,Marketa Lazarová,Marketa Lazarová,1967,1967-11-24,"Drama, History, Romance",162,Czechoslovakia,"Czech, German",Frantisek Vlácil,"Frantisek Pavlícek, Vladislav Vancura",Filmové studio Barrandov,"Josef Kemr, Magda Vásáryová, Nada Hejna, Jaroslav Moucka, Frantisek Velecký, Karel Vasicek, Ivan Palúch, Martin Mrazek, Václav Sloup, Pavla Polaskova, Alena Pavlíková, Michal Kozuch, Zdenek Lipovcan, Harry Studt, Vlastimil Harapes",A grim portrayal of the shift from Paganism to Christianity in medieval central Europe - as a young virgin promised to God is kidnapped and raped by a marauder who her religious father seeks to kill in return.,8.0,4344,,,,,27.0,64.0
53,tt0063991,Age of Consent,Age of Consent,1969,1969-11-13,"Biography, Comedy, Drama",106,UK,English,Michael Powell,"Peter Yeldham, Norman Lindsay",Nautilus Productions,"James Mason, Helen Mirren, Jack MacGowran, Neva Carr-Glynn, Andonia Katsaros, Michael Boddy, Harold Hopkins, Slim DeGrey, Max Meldrum, Hudson Faucett, Peggy Cass, Eric Reiman, Frank Thring, Tommy Hanlon Jr., Dora Hing","A grizzled Australian painter decides to jolt his stale creativity in a remote island on the Great Barrier Reef, where he meets an alluring young islander who becomes his enchanting model. Could the untamed girl be his long-awaited muse?",6.4,2812,,,,,56.0,38.0
54,tt0064160,"Cherry, Harry & Raquel!","Cherry, Harry & Raquel!",1969,1972,"Action, Comedy",71,USA,English,Russ Meyer,"Russ Meyer, Tom McGowan",Eve Productions,"Larissa Ely, Linda Ashton, Charles Napier, Bert Santos, Frank Bolger, Uschi Digard, Michelle Grand, John Milo, Michaelani, Robert Aiken, John Koester, Daniel Roberts","In a small border town, a sheriff and his 'associate' who are involved in an operation in which they divert marijuana through the border, must kill another smuggler who has gone into business for himself.",5.5,1087,$ 90000,,,,13.0,15.0
55,tt0065112,Topaz,Topaz,1969,1969-12-19,"Drama, Thriller",143,USA,"English, Spanish, French, Russian",Alfred Hitchcock,"Leon Uris, Samuel A. Taylor",Alfred J. Hitchcock Productions,"Frederick Stafford, Dany Robin, John Vernon, Karin Dor, Michel Piccoli, Philippe Noiret, Claude Jade, Michel Subor, Per-Axel Arosenius, Roscoe Lee Browne, Edmon Ryan, Sonja Kolthoff, Tina Hedström, John Van Dreelen, Donald Randolph","A French Intelligence Agent becomes embroiled in the Cold War politics first with uncovering the events leading up to the 1962 Cuban Missile Crisis, and then back to France to break up an international Russian spy ring.",6.3,16304,$ 4000000,,,,105.0,52.0
56,tt0065723,Five Bloody Graves,Five Bloody Graves,1969,1970-12-18,"Adventure, Drama, Romance",88,USA,English,Al Adamson,"Robert Dix, Robert Dix",Independent-International Pictures,"Robert Dix, Scott Brady, Jim Davis, John Carradine, Paula Raymond, John 'Bud' Cardos, Darlene Lucht, Gene Raymond, Julie Edwards, Ken Osborne, Vicki Volante, Ray Young, Victor Adamson, Fred Meyers, Keith Durphy","A former Civil War soldier returns to take revenge from a Yaqui chief who killed his wife in the marriage night. Death plays with both men, plus gun-runners and gold-runners, as her emissaries on Earth, to do a large harvest of souls.",2.7,416,,,,,12.0,22.0
57,tt0066256,Pufnstuf,Pufnstuf,1970,1971-08-27,"Adventure, Comedy, Family",98,USA,English,Hollingsworth Morse,"John Fenton Murray, Si Rose",Sid and Marty Krofft Enterprises,"Jack Wild, Billie Hayes, Martha Raye, Cass Elliot, Billy Barty, Jane Dulo, Allison McKay, Jan Davis, Princess Livingston, Sharon Baird, Joy Campbell, Roberto Gamonet, Andy Ratoucheff, Angelo Rossitto, Felix Silla","Young Jimmy is being pursued by the evil Wilhemina W. Witchiepoo. More specifically, Witchiepoo is after Jimmy's small friend, a small solid gold diamond encrusted talking flute named ...",6.7,947,,$ 296700,,,25.0,14.0
58,tt0066601,Zabriskie Point,Zabriskie Point,1970,1970-03-28,Drama,113,USA,English,Michelangelo Antonioni,"Michelangelo Antonioni, Michelangelo Antonioni",Metro-Goldwyn-Mayer (MGM),"Mark Frechette, Daria Halprin, Paul Fix, G.D. Spradlin, Bill Garaway, Kathleen Cleaver, Rod Taylor","At Zabriskie Point, United States' lowest point, two perfect strangers meet; an undergraduate dreamer and a young hippie student who start off an unrestrained romance, making love on the dusty terrain.",7.0,14307,$ 7000000,,$ 83827,,110.0,67.0
59,tt0067017,Dracula vs. Frankenstein,Dracula vs. Frankenstein,1971,1971-12-01,"Horror, Sci-Fi",91,USA,English,"Al Adamson, Samuel M. Sherman","William Pugsley, Samuel M. Sherman",Independent-International Pictures,"J. Carrol Naish, Lon Chaney Jr., Zandor Vorkov, Anthony Eisley, Regina Carrol, Russ Tamblyn, Jim Davis, Angelo Rossitto, Greydon Clark, Ann Morell, William Bonner, Forrest J. Ackerman, Maria Lease, John Bloom, Shelly Weiss",Dracula conspires with a mad doctor to resurrect the Frankenstein Monster.,3.6,1722,,,,,72.0,58.0
60,tt0067133,Ginger,Ginger,1971,1971-03-01,"Action, Crime, Drama",90,USA,English,Don Schain,Don Schain,Derio,"Cheri Caffaro, Duane Tucker, Herbert Kerr, Casey Donovan, David Ross, Michele Norris, Cindy Barnett, Lise Mauer, Linda Susoeff, William Grannel, Clark Ames, Jud Philips, Jerry Allgor, Chuck Beard, Tracey Walter",A rich society girl is recruited to go undercover and expose a drug/blackmail/prostitution ring in her small town.,3.8,468,,$ 872256,,,14.0,16.0
61,tt0068595,Flesh Gordon,Flesh Gordon,1974,1974-07-30,"Comedy, Sci-Fi",78,USA,English,"Michael Benveniste, Howard Ziehm",Michael Benveniste,Graffiti Productions,"Jason Williams, Suzanne Fields, Joseph Hudgins, William Dennis Hunt, Candy Samples, Mycle Brandy, Steve Grumette, Nora Wieternik, Lance Larsen, Judy Ziehm, Leonard Goodman, Donald Lee Harris, Howard Alexander, John Rowe, Alan Sinclair","Emperor Wang is leader of the planet Porno and sends his mighty ""Sex Ray"" towards Earth, turning everyone into sex-mad fiends. Only one man can save the Earth, football player Flesh Gordon",4.7,3832,$ 700000,,,,51.0,70.0
62,tt0068883,Ludwig,Ludwig,1973,1973-03-15,"Biography, Drama, History",238,"Italy, France, West Germany, Monaco","Italian, German, French",Luchino Visconti,"Luchino Visconti, Enrico Medioli",Mega Film,"Helmut Berger, Romy Schneider, Trevor Howard, Silvana Mangano, Gert Fröbe, Helmut Griem, Izabella Telezynska, Umberto Orsini, John Moulder-Brown, Sonia Petrovna, Folker Bohnet, Heinz Moog, Adriana Asti, Marc Porel, Nora Ricci","The reign of the tormented Ludwig, king of Bavaria, from 1864 to 1886.",7.6,4333,,,,,34.0,38.0
63,tt0069293,Solaris,Solyaris,1972,1974-05-10,"Drama, Mystery, Sci-Fi",167,Soviet Union,"Russian, German",Andrei Tarkovsky,"Stanislaw Lem, Fridrikh Gorenshteyn",Mosfilm,"Natalya Bondarchuk, Donatas Banionis, Jüri Järvet, Vladislav Dvorzhetskiy, Nikolay Grinko, Anatoliy Solonitsyn, Olga Barnet, Vitalik Kerdimun, Olga Kizilova, Tatyana Malykh, Aleksandr Misharin, Bagrat Oganesyan, Tamara Ogorodnikova, Sos Sargsyan, Yulian Semyonov",A psychologist is sent to a station orbiting a distant planet in order to discover what has caused the crew to go insane.,8.1,78200,RUR 1000000,$ 22168,$ 134788,90.0,302.0,197.0
64,tt0069593,Nuits rouges,Nuits rouges,1974,1974-11-20,"Crime, Mystery",105,"France, Italy",French,Georges Franju,Jacques Champreux,New Line Cinema,"Gayle Hunnicutt, Jacques Champreux, Josephine Chaplin, Ugo Pagliai, Gert Fröbe, Patrick Préjean, Raymond Bussières, Clément Harari, Henry Lincoln, Yvon Sarray, Pierre Collet, Enzo Fisichella, Roberto Bruni, Gérard Croce, Jean Saudray",Euro-crime thriller about a high-tech criminal organization that aims to find the fabled treasure of the Order of the Knights Templar.,6.2,398,,,,,3.0,13.0
65,tt0069704,American Graffiti,American Graffiti,1973,1974-04-24,"Comedy, Drama",110,USA,English,George Lucas,"George Lucas, Gloria Katz",Universal Pictures,"Richard Dreyfuss, Ron Howard, Paul Le Mat, Charles Martin Smith, Cindy Williams, Candy Clark, Mackenzie Phillips, Wolfman Jack, Bo Hopkins, Manuel Padilla Jr., Beau Gentry, Harrison Ford, Jim Bohan, Jana Bellan, Deby Celiz",A couple of high school grads spend one final night cruising the strip with their buddies before they go off to college.,7.4,80176,$ 777000,$ 115000000,$ 115000000,97.0,296.0,122.0
